List of benchmarks,d_0,
Maximum Layer wise Bank Temperature(3D),74.48, 91.58, 97.23, 98.03, 91.58, 96.11, 98.49, 98.71, 97.23, 98.49, 99.16, 98.94, 98.03, 98.71, 98.94, 98.6,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),99.16
Maximum LC Temperature(3D),100.4
Maximum Core Temperature(3D),-273
Access_trace,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.0001,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.193125,
Maximum Layer wise Bank Temperature(3D),74.48, 91.58, 97.23, 98.03, 91.58, 96.11, 98.49, 98.71, 97.23, 98.49, 99.16, 98.94, 98.03, 98.71, 98.94, 98.6,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),99.16
Maximum LC Temperature(3D),100.4
Maximum Core Temperature(3D),-273
Access_trace,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.0001,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.193125,
Maximum Layer wise Bank Temperature(3D),74.48, 91.58, 97.23, 98.03, 91.58, 96.11, 98.49, 98.71, 97.23, 98.49, 99.16, 98.94, 98.03, 98.71, 98.94, 98.6,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),99.16
Maximum LC Temperature(3D),100.4
Maximum Core Temperature(3D),-273
Access_trace,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.206,
Maximum Layer wise Bank Temperature(3D),100.36, 100.86, 100.86, 100.36, 100.86, 101.42, 101.42, 100.86, 100.86, 101.42, 101.42, 100.86, 100.36, 100.86, 100.86, 100.36,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),101.42
Maximum LC Temperature(3D),102.75
Maximum Core Temperature(3D),-273
Access_trace,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.206,
Base Layer Bank Temperature from Channel 0 to 15,100.36, 100.86, 100.86, 100.36, 100.86, 101.42, 101.42, 100.86, 100.86, 101.42, 101.42, 100.86, 100.36, 100.86, 100.86, 100.36,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),101.42
Maximum LC Temperature(3D),102.75
Maximum Core Temperature(3D),-273
Access_trace,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.206,
100.36, 100.86, 100.86, 100.36, 100.86, 101.42, 101.42, 100.86, 100.86, 101.42, 101.42, 100.86, 100.36, 100.86, 100.86, 100.36,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),101.42
Maximum LC Temperature(3D),102.75
Maximum Core Temperature(3D),-273
Access_trace,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.0001,
Bank Power(3D),0.193125,
98.6, 98.94, 98.71, 98.03, 98.94, 99.16, 98.49, 97.23, 98.71, 98.49, 96.11, 91.58, 98.03, 97.23, 91.58, 74.48,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),99.16
Maximum LC Temperature(3D),100.4
Maximum Core Temperature(3D),-273
Access_trace,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,
Leakage_trace,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.0001,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.193125,
74.48, 91.58, 97.23, 98.03, 91.58, 96.11, 98.49, 98.71, 97.23, 98.49, 99.16, 98.94, 98.03, 98.71, 98.94, 98.6,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),99.16
Maximum LC Temperature(3D),100.4
Maximum Core Temperature(3D),-273
Access_trace,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.206,
100.36, 100.86, 100.86, 100.36, 100.86, 101.42, 101.42, 100.86, 100.86, 101.42, 101.42, 100.86, 100.36, 100.86, 100.86, 100.36,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),101.42
Maximum LC Temperature(3D),102.75
Maximum Core Temperature(3D),-273
Access_trace,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.206,
100.36, 100.86, 100.86, 100.36, 100.86, 101.42, 101.42, 100.86, 100.86, 101.42, 101.42, 100.86, 100.36, 100.86, 100.86, 100.36,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),101.42
Maximum LC Temperature(3D),102.75
Maximum Core Temperature(3D),-273
Access_trace,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
Leakage_trace,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
List of benchmarks,d_0,
IPS Performance(3D),
Core Power(3D),
Logic Core Power(3D),.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,.2494,
Bank Power(3D),0.206,
100.36, 100.86, 100.86, 100.36, 100.86, 101.42, 101.42, 100.86, 100.86, 101.42, 101.42, 100.86, 100.36, 100.86, 100.86, 100.36,
LC Temperature,
Core Temperature(3D),
Maximum Bank Temperature(3D),101.42
Maximum LC Temperature(3D),102.75
Maximum Core Temperature(3D),-273
